Region,Country code,Country,Year,Income group,"Enrol. tert. per 100,000 inh",Enrol. tert. all programs,GDP per capita,"GDP per capita, PPP",Government expend. on edu as % of GDP (%),Government expend. on tert. edu as % of GDP (%),Government expend. per tert. studet as % of GDP (%),Internet users,Population growth,Population age for tert. edu.,"Population, total"
Latin America & Caribbean,TTO,Trinidad and Tobago,2012,High income: nonOECD,,,19152.0530067631,31830.5180330315,,,,59.5162,0.508150919923854,102992.0,1341588.0
Latin America & Caribbean,TTO,Trinidad and Tobago,2013,High income: nonOECD,,,19607.7867829676,33038.9677749923,,,,63.8,0.495198488665486,98593.0,1348248.0
Latin America & Caribbean,TTO,Trinidad and Tobago,2014,High income: nonOECD,,,19325.2773856422,33282.6319918341,,,,65.1,0.462124274131652,94663.0,1354493.0
Latin America & Caribbean,TTO,Trinidad and Tobago,2015,High income: nonOECD,,,17321.787616163,33377.3132963438,,,,69.19847061,0.412512994782257,91323.0,1360092.0
Latin America & Caribbean,URY,Uruguay,2010,High income: nonOECD,4835.09130859375,163156.0,11938.2120047097,16736.8510315505,,,,46.4,0.346139748345401,258429.0,3374415.0
Latin America & Caribbean,URY,Uruguay,2011,High income: nonOECD,,,14166.4990835869,17904.7458216669,4.35693979263306,1.1686600446701,,51.40466106,0.331625609634214,260904.0,3385624.0
Latin America & Caribbean,URY,Uruguay,2012,High income: nonOECD,,,15092.0681932945,18817.7419571586,,,,54.45376868,0.328880880172471,262673.0,3396777.0
Latin America & Caribbean,URY,Uruguay,2013,High income: nonOECD,,145264.0,16881.2056763151,19942.5040485268,,,,57.69,0.330003523687472,263525.0,3408005.0
Latin America & Caribbean,URY,Uruguay,2014,High income: nonOECD,,148435.0,16737.8982699805,20886.2747945336,,,,61.46,0.338071762249168,263444.0,3419546.0
Latin America & Caribbean,URY,Uruguay,2015,High income: nonOECD,,145787.0,15524.8424662711,21158.7984427669,,,,64.6,0.350484324996242,262366.0,3431552.0
Latin America & Caribbean,VCT,St. Vincent and the Grenadines,2010,Upper middle income,,,6231.77023247462,9714.99907953801,5.08522987365723,0.356489986181259,,33.7,0.0567329175935609,10281.0,109315.0
Latin America & Caribbean,VCT,St. Vincent and the Grenadines,2011,Upper middle income,,,6183.67682211986,9871.64857733634,,,,36.7,0.0237816479973548,10317.0,109341.0
Latin America & Caribbean,VCT,St. Vincent and the Grenadines,2012,Upper middle income,,,6338.11778081316,10193.5041719785,,,,40.0,-0.0118901170402003,10222.0,109328.0
Latin America & Caribbean,VCT,St. Vincent and the Grenadines,2013,Upper middle income,,,6597.21138079169,10548.6924504357,,,,43.5,-0.0073176978555262,10106.0,109320.0
Latin America & Caribbean,VCT,St. Vincent and the Grenadines,2014,Upper middle income,,,6650.06112836686,10866.6436446487,,,,47.4,0.0338398645976295,9986.0,109357.0
Latin America & Caribbean,VCT,St. Vincent and the Grenadines,2015,Upper middle income,,,6899.69170824472,11146.7993097321,,,,51.77,0.0895746179849595,9872.0,109455.0
Latin America & Caribbean,VEN,Venezuela,2010,Upper middle income,,,13545.2058384559,16210.2899564076,,,,37.37,1.52986504361861,2760772.0,29028033.0
Latin America & Caribbean,VEN,Venezuela,2011,Upper middle income,,,10741.5763839947,16981.3354907118,,,,40.22,1.48830973409489,2759643.0,29463291.0
Latin America & Caribbean,VEN,Venezuela,2012,Upper middle income,,,12755.0000818807,18004.4653243772,,,,49.05008307,1.44818998940187,2758628.0,29893080.0
Latin America & Caribbean,VEN,Venezuela,2013,Upper middle income,,,12237.2240641963,18281.1929699666,,,,54.9,1.41095665183251,2757616.0,30317848.0
Latin America & Caribbean,VEN,Venezuela,2014,Upper middle income,,,15692.412877729,17639.1367666694,,,,57.0,1.37753895895118,2757220.0,30738378.0
Latin America & Caribbean,VEN,Venezuela,2015,Upper middle income,,,,,,,,61.86924809,1.34670754707535,2758634.0,31155134.0
Latin America & Caribbean,VIR,Virgin Islands,2010,High income: nonOECD,,,40831.1140805706,,,,,31.22,-0.413196564852949,,106267.0
Latin America & Caribbean,VIR,Virgin Islands,2011,High income: nonOECD,,,40072.2226423656,,,,,35.6,-0.455551575136956,,105784.0
Latin America & Caribbean,VIR,Virgin Islands,2012,High income: nonOECD,,,38898.1239610544,,,,,40.5479,-0.482330520653023,,105275.0
Latin America & Caribbean,VIR,Virgin Islands,2013,High income: nonOECD,,,35937.634264873,,,,,45.3,-0.512352795934189,,104737.0
Latin America & Caribbean,VIR,Virgin Islands,2014,High income: nonOECD,,,34789.2867428242,,,,,50.07,-0.542826609229225,,104170.0
Latin America & Caribbean,VIR,Virgin Islands,2015,High income: nonOECD,,,36350.8216347732,,,,,54.8391373,-0.573784691898851,,103574.0
Middle East & North Africa,ARE,United Arab Emirates,2010,High income: nonOECD,1223.44165039063,101906.0,35049.1483168035,56415.0740513142,,,,68.0,7.58709832289201,,8270684.0
Middle East & North Africa,ARE,United Arab Emirates,2011,High income: nonOECD,1301.10607910156,113648.0,40462.3120889984,58404.0155885493,,,,78.0,4.7437002981809,,8672475.0
Middle East & North Africa,ARE,United Arab Emirates,2012,High income: nonOECD,1358.56384277344,121626.0,42112.2356474253,60914.8030820498,,,,84.9999915,2.59479571367044,,8900453.0
Middle East & North Africa,ARE,United Arab Emirates,2013,High income: nonOECD,1468.0234375,132709.0,43350.6426809366,64713.1312056033,,,,88.0,1.18180498875127,,9006263.0
Middle East & North Africa,ARE,United Arab Emirates,2014,High income: nonOECD,1574.48620605469,143060.0,44449.7403485595,67551.0023953075,,,,90.4,0.714762520858884,,9070867.0
Middle East & North Africa,ARE,United Arab Emirates,2015,High income: nonOECD,,156613.0,39101.7468895974,70391.2201271925,,,,90.5,0.915608331412884,,9154302.0
Middle East & North Africa,BHR,Bahrain,2010,High income: nonOECD,,,20722.1038895508,39749.8493845143,,,,55.0,4.60390525330931,95593.0,1240862.0
Middle East & North Africa,BHR,Bahrain,2011,High income: nonOECD,3076.15380859375,40175.0,22512.1596038712,40164.5827403304,,,,76.9999665,2.97005195448971,91378.0,1278269.0
Middle East & North Africa,BHR,Bahrain,2012,High income: nonOECD,3036.794921875,40498.0,23649.3666139101,41714.8436088807,2.64530992507935,,,88.0,1.70243546748316,93771.0,1300217.0
Middle East & North Africa,BHR,Bahrain,2013,High income: nonOECD,2748.87036132813,37094.0,24737.1717830704,44168.3779484071,2.47689008712769,,0.0,90.0000397,1.16179907111335,93846.0,1315411.0
Middle East & North Africa,BHR,Bahrain,2014,High income: nonOECD,2798.455078125,38113.0,24983.3790153356,46178.0765808582,2.46745991706848,,,90.50313348,1.58280223356287,92264.0,1336397.0
Middle East & North Africa,BHR,Bahrain,2015,High income: nonOECD,,38901.0,22688.8782442968,46866.5479760067,2.66808009147644,,,93.47830114,2.61866519263615,89917.0,1371855.0
Middle East & North Africa,DJI,Djibouti,2010,Lower middle income,388.179138183594,3225.0,1325.99072352076,2581.41660981976,4.48079013824463,0.740859985351563,190.856063842773,6.5,1.6950783409916,93709.0,851146.0
Middle East & North Africa,DJI,Djibouti,2011,Lower middle income,558.920043945313,4705.0,1430.98689832546,2705.40558882684,,,,7.0,1.72284809228897,94382.0,865937.0
Middle East & North Africa,DJI,Djibouti,2012,Lower middle income,,,1536.15068518041,2838.67447257634,,,,8.267232892,1.74554348926582,,881185.0
Middle East & North Africa,DJI,Djibouti,2013,Lower middle income,,,1622.6379744125,2976.37808018514,,,,9.5,1.74403829254043,,896688.0
Middle East & North Africa,DJI,Djibouti,2014,Lower middle income,,,1740.91501089716,3156.96526406576,,,,10.71,1.7111823002921,91644.0,912164.0
Middle East & North Africa,DJI,Djibouti,2015,Lower middle income,,,1862.16727373104,3349.39047524937,,,,11.92243143,1.65802693414011,,927414.0
Middle East & North Africa,DZA,Algeria,2010,Upper middle income,3175.34130859375,1144271.0,4463.39467488951,12610.2480535971,,,,12.5,1.82135815863613,3835387.0,36117637.0
Middle East & North Africa,DZA,Algeria,2011,Upper middle income,3237.07739257813,1188562.0,5432.41331978116,12990.345016498,,,,14.9,1.92478657981558,3809177.0,36819558.0
Middle East & North Africa,DZA,Algeria,2012,Upper middle income,3232.61352539063,1210272.0,5565.13452104848,13404.4117836409,,,,18.2,2.00661417637038,3754955.0,37565847.0
Middle East & North Africa,DZA,Algeria,2013,Upper middle income,3280.19311523438,1252579.0,5471.12338878709,13715.7435787744,,,,22.5,2.03609172423878,3687770.0,38338562.0
Middle East & North Africa,DZA,Algeria,2014,Upper middle income,3198.91943359375,1245478.0,5466.42577841535,14203.2922328378,,,,29.5,2.00066645791365,3600292.0,39113313.0
Middle East & North Africa,DZA,Algeria,2015,Upper middle income,,1289474.0,4160.22006671831,14643.3430640793,,,,38.2,1.91995902410572,3492401.0,39871528.0
Middle East & North Africa,EGY,Egypt,2010,Lower middle income,3225.01220703125,2645832.0,2602.47954869567,9658.06521473712,,,,21.6,1.97227751619681,8562616.0,84107606.0
Middle East & North Africa,EGY,Egypt,2011,Lower middle income,2680.87768554688,2246244.0,2747.48032671166,9823.82328675711,,,,25.6,2.10584322644217,8471071.0,85897561.0
Middle East & North Africa,EGY,Egypt,2012,Lower middle income,2686.38549804688,2301182.0,3181.44170830415,10003.3542171587,,,,26.4,2.20570450251612,8332089.0,87813257.0
Middle East & North Africa,EGY,Egypt,2013,Lower middle income,2827.72680664063,2477581.0,3213.38915790942,10156.4148475603,,,,29.4,2.24552645797034,8172161.0,89807433.0
Middle East & North Africa,EGY,Egypt,2014,Lower middle income,2840.04956054688,2544107.0,3327.75424726108,10407.3397051409,,,,33.89460391,2.20814280790223,8030896.0,91812566.0
Middle East & North Africa,EGY,Egypt,2015,Lower middle income,,2868912.0,3547.71301183827,10771.3266009234,,,,37.81938343,2.11829482521685,7918929.0,93778172.0
Middle East & North Africa,IRN,Iran,2010,Upper middle income,5105.30224609375,3790859.0,6531.9274296787,17579.8739367271,3.86683011054993,0.826749980449677,16.001579284668,15.9,1.18708425639044,8897566.0,74567511.0
Middle East & North Africa,IRN,Iran,2011,Upper middle income,5476.15234375,4117208.0,7729.34335288426,18192.1055960587,3.65617990493774,0.996349990367889,17.9689998626708,19.0,1.23162503854368,8485488.0,75491582.0
Middle East & North Africa,IRN,Iran,2012,Upper middle income,5783.59912109375,4404614.0,7832.90263547528,16932.1772128246,3.22215008735657,0.891049981117249,15.209659576416,22.73,1.2662527441811,8023113.0,76453574.0
Middle East & North Africa,IRN,Iran,2013,Upper middle income,5661.39013671875,4367901.0,6036.1920879904,16954.5131551471,3.15031003952026,0.722790002822876,12.6021995544434,29.95,1.27601529618808,7550901.0,77435384.0
Middle East & North Africa,IRN,Iran,2014,Upper middle income,5995.86328125,4685386.0,5540.98413566175,17827.8828648089,2.95419001579285,0.83653998374939,13.619930267334,39.35,1.25215631871941,7103639.0,78411092.0
Middle East & North Africa,IRN,Iran,2015,Upper middle income,,4802721.0,4862.29972856127,17605.3339694832,2.92898988723755,,13.9712495803833,45.33497588,1.20352026096251,6681476.0,79360487.0
Middle East & North Africa,IRQ,Iraq,2010,Upper middle income,,,4502.74904825726,12460.3379670716,,,,2.5,2.86233481026105,2931488.0,30762701.0
Middle East & North Africa,IRQ,Iraq,2011,Upper middle income,,,5854.61449711212,13261.6014514347,,,,5.0,3.08667742535173,,31727053.0
Middle East & North Africa,IRQ,Iraq,2012,Upper middle income,,,6651.12241981136,14895.3919814721,,,,7.1,3.25442374980449,,32776571.0
Middle East & North Africa,IRQ,Iraq,2013,Upper middle income,,,6925.22404568487,15603.907246608,,,,9.2,3.32037317258671,,33883145.0
Middle East & North Africa,IRQ,Iraq,2014,Upper middle income,,,6703.07473722928,15481.380285515,,,,13.21,3.2604067585994,3287148.0,35006080.0
Middle East & North Africa,IRQ,Iraq,2015,Upper middle income,,,4974.0269301667,15928.102262656,,,,17.22,3.12045010252178,3398202.0,36115649.0
Middle East & North Africa,ISR,Israel,2010,High income: OECD,4856.60546875,360378.0,30642.9406174863,28838.1752633985,5.54107999801636,0.933200001716614,19.7794494628906,67.5,1.82675240987847,,7623600.0
Middle East & North Africa,ISR,Israel,2011,High income: OECD,4834.70654296875,365665.0,33689.8385335933,30558.3912790325,5.57027006149291,0.902180016040802,19.1795196533203,68.87387799,1.84807786159597,555329.0,7765800.0
Middle East & North Africa,ISR,Israel,2012,High income: OECD,4927.95703125,379182.0,32525.9565867323,31708.0871068513,5.74965000152588,0.924639999866486,19.4352703094482,70.8,1.84615132126711,559304.0,7910500.0
Middle East & North Africa,ISR,Israel,2013,High income: OECD,4778.583984375,373581.0,36291.2321104804,34128.9564769879,5.83490991592407,0.926379978656769,19.9236602783203,70.25031195,1.86605289478673,563670.0,8059500.0
Middle East & North Africa,ISR,Israel,2014,High income: OECD,4747.8154296875,376952.0,37539.9518166878,34889.4496946073,5.75726985931396,,19.0617694854736,75.01775316,1.91954379859591,569577.0,8215700.0
Middle East & North Africa,ISR,Israel,2015,High income: OECD,,374048.0,35691.2691649056,36506.7250328042,,,,77.35208966,1.98128897562083,577709.0,8380100.0
Middle East & North Africa,JOR,Jordan,2010,Upper middle income,3788.45239257813,246928.0,3679.19027463278,9281.1472117003,,,,27.2,5.16091019202536,609693.0,7182390.0
Middle East & North Africa,JOR,Jordan,2011,Upper middle income,3734.20336914063,252446.0,3807.32414491854,9214.20662405696,,,,34.9,5.32136298623551,625953.0,7574943.0
Middle East & North Africa,JOR,Jordan,2012,Upper middle income,4383.90380859375,306630.0,3870.75321121669,9129.38977869367,,,,37.0,5.36669088582173,644366.0,7992573.0
Middle East & North Africa,JOR,Jordan,2013,Upper middle income,,,3992.86710705268,9062.04051892212,,,,41.4,5.13205443147638,,8413464.0
Middle East & North Africa,JOR,Jordan,2014,Upper middle income,,,4066.94077543088,9082.57444405048,,,,46.2,4.59753829372987,680282.0,8809306.0
Middle East & North Africa,JOR,Jordan,2015,Upper middle income,,312750.0,4096.09927499826,9059.37081223642,,,,60.11438269,3.8961312184316,697021.0,9159302.0
Middle East & North Africa,KWT,Kuwait,2010,High income: nonOECD,,,38497.6169579293,73682.8683779231,,,,61.4,6.16125114017792,243567.0,2998083.0
Middle East & North Africa,KWT,Kuwait,2011,High income: nonOECD,,,48268.5912045543,77459.5383056761,,,,65.76907069,6.23772451984351,249120.0,3191051.0
Middle East & North Africa,KWT,Kuwait,2012,High income: nonOECD,,,51264.0713358672,79047.7638712039,,,,70.45,6.21171882331133,259193.0,3395556.0
Middle East & North Africa,KWT,Kuwait,2013,High income: nonOECD,1997.55737304688,71786.0,48399.9058087085,76667.7063327708,,,,75.46,5.801761584274,265608.0,3598385.0
Middle East & North Africa,KWT,Kuwait,2014,High income: nonOECD,,,42996.4081162021,74613.9538546874,,,,78.7,4.98868141274667,267631.0,3782450.0
Middle East & North Africa,KWT,Kuwait,2015,High income: nonOECD,,,29109.0687433547,73059.5624424855,,,,77.52326901,3.97406925996328,,3935794.0
Middle East & North Africa,LBN,Lebanon,2010,Upper middle income,4665.38427734375,202345.0,8858.28397743868,16118.9632902425,1.63172996044159,0.443709999322891,9.51058006286621,43.68,3.61493897040946,417964.0,4337141.0
Middle East & North Africa,LBN,Lebanon,2011,Upper middle income,4722.67578125,216851.0,8734.18918518532,15693.6872834493,1.64677000045776,0.436159998178482,9.23548030853271,52.0,5.63090300150039,435984.0,4588368.0
Middle East & North Africa,LBN,Lebanon,2012,Upper middle income,4314.70166015625,212467.0,8922.89675171623,15334.6500049775,2.19046998023987,0.672519981861115,15.5866498947144,61.24978572,6.90529636697728,466151.0,4916404.0
Middle East & North Africa,LBN,Lebanon,2013,Upper middle income,4355.5595703125,230278.0,8721.25421524493,14902.7634765885,2.57119011878967,0.739430010318756,18.3997402191162,70.5,7.06101985342841,501193.0,5276102.0
Middle East & North Africa,LBN,Lebanon,2014,Upper middle income,4079.65234375,228954.0,8536.68249414692,14569.9133532413,,,,73.0,6.01643946001496,535279.0,5603279.0
Middle East & North Africa,LBN,Lebanon,2015,Upper middle income,,216468.0,8452.44364087841,14246.4333089536,,,,74.0,4.33424877066245,562477.0,5851479.0
Middle East & North Africa,LBY,Libya,2010,Upper middle income,,,12120.5621692062,29030.8433822135,,,,14.0,0.782530353839159,624234.0,6169140.0
Middle East & North Africa,LBY,Libya,2011,Upper middle income,,,5602.54943425492,11192.7906388431,,,,14.0,0.394107238596532,,6193501.0
Middle East & North Africa,LBY,Libya,2012,Upper middle income,,,,,,,,,0.0767768358580047,,6198258.0
Middle East & North Africa,LBY,Libya,2013,Upper middle income,,,,,,,,16.5,-0.0369204120819792,,6195970.0
Middle East & North Africa,LBY,Libya,2014,Upper middle income,,,,,,,,17.76,0.131257257710439,515100.0,6204108.0
Middle East & North Africa,LBY,Libya,2015,Upper middle income,,,,,,,,19.01607978,0.495970849781908,,6234955.0
Middle East & North Africa,MAR,Morocco,2010,Lower middle income,1392.2998046875,447036.0,2834.20471989688,6312.91542734005,,,,52.0,1.30357443538642,3101397.0,32409639.0
Middle East & North Africa,MAR,Morocco,2011,Lower middle income,1554.12377929688,505587.0,3039.91601555658,6688.40260633548,,,,46.1074826,1.37644147892187,3119311.0,32858823.0
Middle East & North Africa,MAR,Morocco,2012,Lower middle income,1836.51318359375,605759.0,2904.74672773209,6916.43502419801,,,,55.41605319,1.43512738833958,3140624.0,33333789.0
Middle East & North Africa,MAR,Morocco,2013,Lower middle income,2115.91967773438,707832.0,3111.76288654102,7239.87310626714,,,,56.0,1.46217775386915,3150585.0,33824769.0
Middle East & North Africa,MAR,Morocco,2014,Lower middle income,2282.23046875,789407.0,3154.51348420947,7448.26619916592,,,,56.8,1.44790425119677,3141929.0,34318082.0
Middle East & North Africa,MAR,Morocco,2015,Lower middle income,,877404.0,2847.28556871398,7757.2531782284,,,,57.08,1.40404547173424,3117599.0,34803322.0
Middle East & North Africa,MLT,Malta,2010,High income: nonOECD,2630.65942382813,10840.0,21087.7946931036,27862.8507509239,6.4548897743225,1.57671999931335,56.3104515075684,63.0,0.49118281065151,29256.0,414508.0
Middle East & North Africa,MLT,Malta,2011,High income: nonOECD,2775.10107421875,11491.0,22833.3612658162,28609.7576058382,7.75177001953125,1.10732996463776,39.0457801818848,68.01982379,0.423700885195294,28888.0,416268.0
Middle East & North Africa,MLT,Malta,2012,High income: nonOECD,2936.26513671875,12203.0,21942.1147427584,29457.74895315,6.4824800491333,1.49879002571106,49.4054908752441,68.19987429,0.762696599023741,28641.0,419455.0
